client_id,year_month,service_type,telepass_pay,number_transactions,expenditures
15952,Mar-20,TURBO RICARICA CARTA,1,4,50
15952,Apr-20,TURBO RICARICA CARTA,1,4,220
15952,May-20,TURBO RICARICA CARTA,1,2,100
15952,Jun-20,TURBO RICARICA CARTA,1,2,30
15952,Jul-19,TURBO RICARICA CARTA,1,1,20
15952,Aug-19,TURBO RICARICA CARTA,1,1,20
15952,Sep-19,TURBO RICARICA CARTA,1,3,60
15952,Oct-19,TURBO RICARICA CARTA,1,1,30
15952,Dec-19,TURBO RICARICA CARTA,1,2,40
22936,Jan-20,PARCHEGGIO STRISCE BLU,1,5,4.22
22936,Feb-20,PARCHEGGIO STRISCE BLU,1,4,3.32
22936,Mar-20,PARCHEGGIO STRISCE BLU,1,4,1.44
22936,Apr-20,PARCHEGGIO STRISCE BLU,1,4,2.89
22936,May-20,PARCHEGGIO STRISCE BLU,1,8,11.43
22936,Jun-20,PARCHEGGIO STRISCE BLU,1,8,12.59
22936,Aug-19,PARCHEGGIO STRISCE BLU,1,4,2.62
22936,Sep-19,PARCHEGGIO STRISCE BLU,1,2,3.1
22936,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.55
22936,Nov-19,PARCHEGGIO STRISCE BLU,1,4,1.29
22936,Dec-19,PARCHEGGIO STRISCE BLU,1,1,3.82
22936,Jan-20,FUEL CON APP,1,1,30
22936,Feb-20,FUEL CON APP,1,1,30
22936,Mar-20,FUEL CON APP,1,2,50
22936,Apr-20,FUEL CON APP,1,1,30
22936,May-20,FUEL CON APP,1,4,90
22936,Jun-20,FUEL CON APP,1,1,30
22936,Aug-19,FUEL CON APP,1,2,40
22936,Sep-19,FUEL CON APP,1,1,20
22936,Oct-19,FUEL CON APP,1,1,20
22936,Nov-19,FUEL CON APP,1,1,30
22936,Dec-19,FUEL CON APP,1,1,30
22936,Jan-20,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Feb-20,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Mar-20,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Apr-20,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,May-20,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Aug-19,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Sep-19,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Oct-19,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Nov-19,ASSICURAZIONE INFORTUNI,0,1,9.8
22936,Dec-19,ASSICURAZIONE INFORTUNI,0,1,9.8
14910,May-20,PARCHEGGIO STRISCE BLU,1,4,4.05
26718,May-20,PARCHEGGI/TRAGHETTI,0,2,14.3
8369,Jun-19,PARCHEGGI/TRAGHETTI,0,1,2
25212,Jan-20,PARCHEGGI/TRAGHETTI,0,1,0.6
25212,Feb-20,PARCHEGGI/TRAGHETTI,0,1,17.1
25212,Apr-20,PARCHEGGI/TRAGHETTI,0,2,3.6
25212,May-20,PARCHEGGI/TRAGHETTI,0,1,1.8
25212,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3
25212,Aug-19,PARCHEGGI/TRAGHETTI,0,1,8.75
25212,Sep-19,PARCHEGGI/TRAGHETTI,0,1,3.7
25212,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3.7
25212,Nov-19,PARCHEGGI/TRAGHETTI,0,2,4.3
25212,Dec-19,PARCHEGGI/TRAGHETTI,0,1,3
6643,Aug-19,PARCHEGGI/TRAGHETTI,0,1,4
33963,Feb-20,PARCHEGGI/TRAGHETTI,0,2,3
33963,Apr-20,PARCHEGGI/TRAGHETTI,0,2,2
33963,May-20,PARCHEGGI/TRAGHETTI,0,3,3
33963,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
11512,Jan-20,PARCHEGGI/TRAGHETTI,0,1,9
11512,May-20,PARCHEGGI/TRAGHETTI,0,2,17.4
11512,Jun-19,PARCHEGGI/TRAGHETTI,0,2,5
11512,Jul-19,PARCHEGGI/TRAGHETTI,0,1,2
29768,Sep-19,TURBO RICARICA CARTA,1,1,10
29768,Sep-19,MOBILITÀ CONDIVISA,1,10,30.35
29768,Oct-19,MOBILITÀ CONDIVISA,1,18,55.2
29768,Nov-19,MOBILITÀ CONDIVISA,1,1,2.8
1608,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1.2
1608,Jun-20,PARCHEGGIO STRISCE BLU,1,1,1.4
1608,Aug-19,PARCHEGGIO STRISCE BLU,1,2,3.4
1608,Oct-19,PARCHEGGIO STRISCE BLU,1,1,2
1608,Dec-19,PARCHEGGIO STRISCE BLU,1,1,0.68
1608,May-20,TURBO RICARICA CARTA,1,1,10
1608,Dec-19,TURBO RICARICA CARTA,1,1,10
1608,May-20,TRENI,1,1,13.95
29135,Jul-19,PARCHEGGI/TRAGHETTI,0,1,8
14111,Feb-20,PARCHEGGI/TRAGHETTI,0,1,7.5
14111,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.4
12402,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1.3
15141,May-20,ACCESSO AREA C MILANO,0,1,5
8805,Aug-19,PARCHEGGI/TRAGHETTI,0,1,8.094537838
12486,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.5
12486,Jun-19,PARCHEGGIO STRISCE BLU,1,2,2
12486,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.88
17924,Jan-20,PARCHEGGI/TRAGHETTI,0,1,9.5
17924,Feb-20,PARCHEGGI/TRAGHETTI,0,1,6.5
17924,Oct-19,PARCHEGGI/TRAGHETTI,0,3,19.5
17924,Dec-19,PARCHEGGI/TRAGHETTI,0,1,6.5
35016,Mar-20,ACCESSO AREA C MILANO,0,1,5
35016,Apr-20,ACCESSO AREA C MILANO,0,1,5
35016,Oct-19,PARCHEGGIO STRISCE BLU,1,1,2.03
26058,Oct-19,FUEL CON APP,1,5,148.4179205
25877,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3.1
25877,Oct-19,MOBILITÀ CONDIVISA,1,1,2.4
35363,Feb-20,PARCHEGGIO STRISCE BLU,1,13,46.35
35363,Mar-20,PARCHEGGIO STRISCE BLU,1,10,22.98
35363,Apr-20,PARCHEGGIO STRISCE BLU,1,7,21.9
35363,May-20,PARCHEGGIO STRISCE BLU,1,9,29.38
35363,Jun-20,PARCHEGGIO STRISCE BLU,1,5,10.53
11203,Aug-19,PARCHEGGI/TRAGHETTI,0,1,0
1792,Apr-20,PARCHEGGI/TRAGHETTI,0,4,12
22384,May-20,PARCHEGGI/TRAGHETTI,0,1,2.5
22384,Jan-20,PARCHEGGIO STRISCE BLU,1,4,12.08
22384,Feb-20,PARCHEGGIO STRISCE BLU,1,4,10.62
22384,Mar-20,PARCHEGGIO STRISCE BLU,1,5,7.93
22384,Apr-20,PARCHEGGIO STRISCE BLU,1,3,8.58
22384,May-20,PARCHEGGIO STRISCE BLU,1,4,9.33
22384,Jun-20,PARCHEGGIO STRISCE BLU,1,4,6.21
22384,Jul-19,PARCHEGGIO STRISCE BLU,1,3,4.23
22384,Aug-19,PARCHEGGIO STRISCE BLU,1,2,4.86
22384,Sep-19,PARCHEGGIO STRISCE BLU,1,2,6.57
22384,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.48
22384,Nov-19,PARCHEGGIO STRISCE BLU,1,3,4.46
22384,Dec-19,PARCHEGGIO STRISCE BLU,1,5,15.87
21533,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4.8
21533,Aug-19,PARCHEGGI/TRAGHETTI,0,1,12
18993,May-20,PARCHEGGI/TRAGHETTI,0,1,11.5
18993,Nov-19,PARCHEGGI/TRAGHETTI,0,1,6
18993,Jun-19,PARCHEGGIO STRISCE BLU,1,2,6.9
18993,Jun-20,PARCHEGGIO STRISCE BLU,1,2,6
18993,Aug-19,PARCHEGGIO STRISCE BLU,1,1,5.12
18993,Sep-19,PARCHEGGIO STRISCE BLU,1,5,28.8
18993,Oct-19,PARCHEGGIO STRISCE BLU,1,9,48.84
18993,Feb-20,FUEL CON APP,1,1,53.17
18993,Apr-20,FUEL CON APP,1,1,65.17
15947,Feb-20,ASSICURAZIONE INFORTUNI,0,1,0
15947,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
15947,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
15947,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
26132,Sep-19,PARCHEGGI/TRAGHETTI,0,4,14.91155643
26132,Feb-20,FUEL CON APP,1,3,136.647753
26132,Jan-20,TURBO RICARICA CARTA,1,1,184.3235162
26132,Feb-20,TURBO RICARICA CARTA,1,1,197.3718982
11551,Feb-20,PARCHEGGI/TRAGHETTI,0,1,2.480964278
11551,Apr-20,PARCHEGGI/TRAGHETTI,0,1,9.357283626
11551,May-20,PARCHEGGI/TRAGHETTI,0,4,7.731446427
11551,Aug-19,PARCHEGGI/TRAGHETTI,0,3,6.4826529
11551,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9.743380275
11551,Nov-19,PARCHEGGI/TRAGHETTI,0,3,6.5196476
11551,Jan-20,PARCHEGGIO STRISCE BLU,1,2,4.471709191
11551,Feb-20,PARCHEGGIO STRISCE BLU,1,3,6.918631221
11551,Mar-20,PARCHEGGIO STRISCE BLU,1,5,4.962935661
11551,Apr-20,PARCHEGGIO STRISCE BLU,1,3,7.378386063
11551,May-20,PARCHEGGIO STRISCE BLU,1,3,3.038196586
11551,Jun-20,PARCHEGGIO STRISCE BLU,1,4,4.860301374
11551,Aug-19,PARCHEGGIO STRISCE BLU,1,2,5.828921434
11551,Oct-19,PARCHEGGIO STRISCE BLU,1,8,5.602295539
34382,Jan-20,PARCHEGGIO STRISCE BLU,1,2,9.83132877
34382,Feb-20,PARCHEGGIO STRISCE BLU,1,3,3.189385179
34382,Mar-20,PARCHEGGIO STRISCE BLU,1,3,2.065124851
34382,Jun-19,PARCHEGGIO STRISCE BLU,1,3,5.496297065
34382,Oct-19,PARCHEGGIO STRISCE BLU,1,6,6.409953945
34382,Nov-19,PARCHEGGIO STRISCE BLU,1,3,1.917874945
34382,Dec-19,PARCHEGGIO STRISCE BLU,1,6,1.825265201
20171,Jun-20,TURBO RICARICA CARTA,1,1,50
34167,Jun-20,BOLLO AUTO,1,1,298.57
731,May-20,PARCHEGGI/TRAGHETTI,0,2,16.43365366
731,Aug-19,PARCHEGGI/TRAGHETTI,0,1,13.4747896
731,Oct-19,PARCHEGGI/TRAGHETTI,0,2,14.78897437
731,Dec-19,PARCHEGGI/TRAGHETTI,0,3,10.6120067
5222,Jun-19,PARCHEGGIO STRISCE BLU,1,2,4.1804625
6011,Jan-20,PARCHEGGIO STRISCE BLU,1,1,0.6
6011,Feb-20,PARCHEGGIO STRISCE BLU,1,1,0.85
6011,Jul-19,PARCHEGGIO STRISCE BLU,1,1,0.63
6011,Dec-19,PARCHEGGIO STRISCE BLU,1,1,0.08
11336,Sep-19,PARCHEGGI/TRAGHETTI,0,1,3
29118,Jan-20,PARCHEGGI/TRAGHETTI,0,1,9
29118,Jun-19,PARCHEGGI/TRAGHETTI,0,1,3
29118,Jul-19,PARCHEGGI/TRAGHETTI,0,2,9
29118,Oct-19,PARCHEGGI/TRAGHETTI,0,2,15
29118,Nov-19,PARCHEGGI/TRAGHETTI,0,1,3
29118,Dec-19,PARCHEGGI/TRAGHETTI,0,1,6
29118,Jul-19,PARCHEGGIO STRISCE BLU,1,1,1.5
8837,Nov-19,PARCHEGGI/TRAGHETTI,0,3,4.782462851
7839,Jan-20,PARCHEGGI/TRAGHETTI,0,1,8.1
25096,Jan-20,PARCHEGGI/TRAGHETTI,0,1,39
25096,Dec-19,PARCHEGGI/TRAGHETTI,0,1,39
25096,May-20,ACCESSO AREA C MILANO,0,1,5
12228,Dec-19,PARCHEGGI/TRAGHETTI,0,1,39
2700,Jul-19,PARCHEGGI/TRAGHETTI,0,1,3.5
2700,Apr-20,ACCESSO AREA C MILANO,0,1,9.221080702
2758,Feb-20,PARCHEGGIO STRISCE BLU,1,2,2.55
2758,Nov-19,PARCHEGGIO STRISCE BLU,1,1,1.1
2758,Dec-19,PARCHEGGIO STRISCE BLU,1,2,3.28
13146,May-20,PARCHEGGI/TRAGHETTI,0,2,4
22443,Jan-20,PARCHEGGIO STRISCE BLU,1,5,6.5
22443,Feb-20,PARCHEGGIO STRISCE BLU,1,2,3.6
22443,Mar-20,PARCHEGGIO STRISCE BLU,1,3,3.9
22443,Apr-20,PARCHEGGIO STRISCE BLU,1,6,7
22443,May-20,PARCHEGGIO STRISCE BLU,1,1,3.5
22443,Jun-20,PARCHEGGIO STRISCE BLU,1,1,1.3
22443,Jul-19,PARCHEGGIO STRISCE BLU,1,3,3.9
22443,Aug-19,PARCHEGGIO STRISCE BLU,1,3,3.9
22443,Sep-19,PARCHEGGIO STRISCE BLU,1,4,5.2
22443,Oct-19,PARCHEGGIO STRISCE BLU,1,3,3.9
22443,Nov-19,PARCHEGGIO STRISCE BLU,1,1,2.05
22443,Dec-19,PARCHEGGIO STRISCE BLU,1,2,2.4
22443,Jan-20,TURBO RICARICA CARTA,1,1,10
22443,Mar-20,TURBO RICARICA CARTA,1,1,10
22443,Apr-20,TURBO RICARICA CARTA,1,1,10
22443,Jul-19,TURBO RICARICA CARTA,1,2,20
22443,Dec-19,TURBO RICARICA CARTA,1,1,10
21968,Sep-19,PARCHEGGI/TRAGHETTI,0,1,16
24613,Feb-20,PARCHEGGI/TRAGHETTI,0,1,5
24613,May-20,PARCHEGGI/TRAGHETTI,0,1,5
24613,Oct-19,PARCHEGGI/TRAGHETTI,0,1,0
30181,Jan-20,PARCHEGGI/TRAGHETTI,0,1,1.5
30181,Feb-20,PARCHEGGI/TRAGHETTI,0,3,8.3
30181,May-20,PARCHEGGI/TRAGHETTI,0,1,6
30181,Sep-19,PARCHEGGI/TRAGHETTI,0,1,2.5
30181,Jan-20,PARCHEGGIO STRISCE BLU,1,7,19.5
30181,Feb-20,PARCHEGGIO STRISCE BLU,1,11,21.81
30181,Mar-20,PARCHEGGIO STRISCE BLU,1,7,10.57
30181,Apr-20,PARCHEGGIO STRISCE BLU,1,5,16.38
30181,May-20,PARCHEGGIO STRISCE BLU,1,14,29.46
30181,Jun-20,PARCHEGGIO STRISCE BLU,1,9,28.78
30181,Jul-19,PARCHEGGIO STRISCE BLU,1,5,6.55
30181,Sep-19,PARCHEGGIO STRISCE BLU,1,10,19.63
30181,Oct-19,PARCHEGGIO STRISCE BLU,1,3,12
30181,Nov-19,PARCHEGGIO STRISCE BLU,1,1,3.75
30181,Dec-19,PARCHEGGIO STRISCE BLU,1,7,12.26
30181,Mar-20,FUEL CON APP,1,2,50
30181,Apr-20,FUEL CON APP,1,1,79.01
30181,Dec-19,IMP.BOLLO RENDICONTO ANNUALE,1,1,2
32496,Sep-19,PARCHEGGI/TRAGHETTI,0,2,3.5
20820,Jun-19,PARCHEGGI/TRAGHETTI,0,1,1.5
31967,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1.22
31967,May-20,PARCHEGGIO STRISCE BLU,1,1,0.57
31967,Jun-20,PARCHEGGIO STRISCE BLU,1,4,3.42
31967,Jan-20,FUEL CON APP,1,1,20
31967,Feb-20,FUEL CON APP,1,2,79
31967,Mar-20,FUEL CON APP,1,1,34
31967,Mar-20,BOLLO AUTO,1,1,231.43
31028,Oct-19,PARCHEGGI/TRAGHETTI,0,3,7.940113209
31028,Mar-20,ACCESSO AREA C MILANO,0,3,10.64677654
18981,May-20,PARCHEGGI/TRAGHETTI,0,1,3
18981,Jul-19,PARCHEGGI/TRAGHETTI,0,1,1.2
22333,Oct-19,PARCHEGGI/TRAGHETTI,0,1,0
3390,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
3390,Mar-20,PARCHEGGI/TRAGHETTI,0,3,6
3390,Apr-20,PARCHEGGI/TRAGHETTI,0,2,3
3390,May-20,PARCHEGGI/TRAGHETTI,0,2,4
3390,Oct-19,PARCHEGGI/TRAGHETTI,0,1,4
3390,Dec-19,PARCHEGGI/TRAGHETTI,0,1,2
3390,Apr-20,PARCHEGGIO STRISCE BLU,1,3,2.41
3390,May-20,PARCHEGGIO STRISCE BLU,1,2,1.27
3390,Jun-19,PARCHEGGIO STRISCE BLU,1,1,0.43
3390,Jun-20,PARCHEGGIO STRISCE BLU,1,2,0.27
3390,Jul-19,PARCHEGGIO STRISCE BLU,1,1,0.3
3390,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.45
3390,Oct-19,PARCHEGGIO STRISCE BLU,1,1,0.14
3390,Dec-19,PARCHEGGIO STRISCE BLU,1,1,4.21
6505,Apr-20,PARCHEGGI/TRAGHETTI,0,1,3
6505,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3.5
28829,Mar-20,PARCHEGGI/TRAGHETTI,0,1,39
28829,Apr-20,PARCHEGGI/TRAGHETTI,0,1,39
28829,Dec-19,PARCHEGGI/TRAGHETTI,0,2,78
13404,Jan-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13404,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13404,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13404,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13404,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
13404,Nov-19,ASSICURAZIONE INFORTUNI,0,1,0
13404,Dec-19,ASSICURAZIONE INFORTUNI,0,1,19.6
21677,Jul-19,PARCHEGGI/TRAGHETTI,0,3,7.969547879
21677,Aug-19,PARCHEGGI/TRAGHETTI,0,1,16.07113209
21677,Oct-19,PARCHEGGI/TRAGHETTI,0,3,5.063911034
16089,Jul-19,PARCHEGGI/TRAGHETTI,0,1,8.23607018
8436,Jan-20,PARCHEGGIO STRISCE BLU,1,5,4.94
8436,Feb-20,PARCHEGGIO STRISCE BLU,1,3,6.72
8436,Mar-20,PARCHEGGIO STRISCE BLU,1,1,1.9
8436,May-20,PARCHEGGIO STRISCE BLU,1,2,2.33
8436,Jun-19,PARCHEGGIO STRISCE BLU,1,4,7.4
8436,Jun-20,PARCHEGGIO STRISCE BLU,1,2,2.83
8436,Jul-19,PARCHEGGIO STRISCE BLU,1,7,8.83
8436,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0.95
8436,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.65
8436,Nov-19,PARCHEGGIO STRISCE BLU,1,2,5.43
8436,Dec-19,PARCHEGGIO STRISCE BLU,1,3,7.28
8436,Jan-20,BOLLO AUTO,1,1,322.67
8436,Feb-20,MOBILITÀ CONDIVISA,1,1,2
8436,Sep-19,MOBILITÀ CONDIVISA,1,7,15.8
8436,Oct-19,MOBILITÀ CONDIVISA,1,4,11.2
8436,Nov-19,MOBILITÀ CONDIVISA,1,3,5.8
31412,Aug-19,PARCHEGGI/TRAGHETTI,0,3,6.504776749
7753,May-20,PARCHEGGI/TRAGHETTI,0,1,0.8
7753,Aug-19,PARCHEGGI/TRAGHETTI,0,1,1.2
19852,Feb-20,PARCHEGGI/TRAGHETTI,0,1,6
19852,Apr-20,PARCHEGGI/TRAGHETTI,0,1,6
19852,Jun-19,PARCHEGGI/TRAGHETTI,0,2,12
30823,May-20,PARCHEGGI/TRAGHETTI,0,3,7.806943363
30823,Dec-19,PARCHEGGI/TRAGHETTI,0,1,9.846767618
5005,Aug-19,PARCHEGGI/TRAGHETTI,0,2,2
23155,Jan-20,PARCHEGGI/TRAGHETTI,0,3,14.51144483
23155,Jun-19,PARCHEGGI/TRAGHETTI,0,3,11.83095502
23934,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2
10587,Oct-19,PARCHEGGI/TRAGHETTI,0,1,3.4
30043,Aug-19,PARCHEGGIO STRISCE BLU,1,1,0.87
5310,Jan-20,PARCHEGGI/TRAGHETTI,0,1,9.589139368
5310,Feb-20,PARCHEGGI/TRAGHETTI,0,1,15.02465187
5310,Apr-20,PARCHEGGI/TRAGHETTI,0,3,27.94355437
5310,May-20,PARCHEGGI/TRAGHETTI,0,1,8.31109047
5310,Jul-19,PARCHEGGI/TRAGHETTI,0,2,28.40168784
5310,Aug-19,PARCHEGGI/TRAGHETTI,0,3,37.35071701
5310,Sep-19,PARCHEGGI/TRAGHETTI,0,4,14.54836619
5310,Oct-19,PARCHEGGI/TRAGHETTI,0,3,29.58907546
21503,Sep-19,BOLLO AUTO,1,2,619.13
21089,Feb-20,PARCHEGGI/TRAGHETTI,0,3,12.87842945
13769,Jan-20,PARCHEGGI/TRAGHETTI,0,3,4.266425626
13769,Feb-20,PARCHEGGI/TRAGHETTI,0,4,9.026372071
13769,Mar-20,PARCHEGGI/TRAGHETTI,0,4,15.50847855
9603,Mar-20,PARCHEGGI/TRAGHETTI,0,1,1.5
9603,Apr-20,PARCHEGGI/TRAGHETTI,0,1,0.5
14057,Sep-19,PARCHEGGI/TRAGHETTI,0,1,0
35938,Jun-19,PARCHEGGI/TRAGHETTI,0,3,8.269111924
35938,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2.511026604
7625,Mar-20,PARCHEGGI/TRAGHETTI,0,1,3.160672174
7625,Jan-20,PARCHEGGIO STRISCE BLU,1,1,7.238350394
7625,Mar-20,PARCHEGGIO STRISCE BLU,1,4,11.67448883
7625,Apr-20,PARCHEGGIO STRISCE BLU,1,4,11.24572345
7625,May-20,PARCHEGGIO STRISCE BLU,1,4,9.354285179
7625,Jun-19,PARCHEGGIO STRISCE BLU,1,4,13.00260467
7625,Jun-20,PARCHEGGIO STRISCE BLU,1,4,6.204878172
7625,Sep-19,PARCHEGGIO STRISCE BLU,1,1,7.309150936
7625,Oct-19,PARCHEGGIO STRISCE BLU,1,3,7.379042154
7625,Nov-19,PARCHEGGIO STRISCE BLU,1,3,5.339693689
7625,Dec-19,PARCHEGGIO STRISCE BLU,1,1,6.503576739
24090,Feb-20,PARCHEGGI/TRAGHETTI,0,1,6
15990,Apr-20,PARCHEGGI/TRAGHETTI,0,1,2.7
15990,May-20,PARCHEGGI/TRAGHETTI,0,1,1.2
15990,Aug-19,PARCHEGGI/TRAGHETTI,0,1,1.5
15990,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1.1
15990,Oct-19,PARCHEGGI/TRAGHETTI,0,2,5.8
6815,Mar-20,PARCHEGGI/TRAGHETTI,0,1,72
6815,Apr-20,ACCESSO AREA C MILANO,0,3,15
6815,May-20,ACCESSO AREA C MILANO,0,1,5
27504,May-20,PARCHEGGI/TRAGHETTI,0,3,10.10597319
27504,Dec-19,PARCHEGGI/TRAGHETTI,0,3,10.55625055
27504,Sep-19,BOLLO AUTO,1,1,410.6316876
5445,May-20,PARCHEGGI/TRAGHETTI,0,1,3
5445,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4.2
5445,Aug-19,PARCHEGGI/TRAGHETTI,0,1,3
32427,Mar-20,PARCHEGGI/TRAGHETTI,0,2,46
32427,Apr-20,PARCHEGGI/TRAGHETTI,0,2,46
1995,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2
36031,Jan-20,PARCHEGGI/TRAGHETTI,0,1,2
36031,Feb-20,PARCHEGGI/TRAGHETTI,0,1,3
36031,May-20,PARCHEGGI/TRAGHETTI,0,3,7
36031,Jun-19,PARCHEGGI/TRAGHETTI,0,1,4
36031,Jul-19,PARCHEGGI/TRAGHETTI,0,1,4
36031,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
36031,Sep-19,PARCHEGGI/TRAGHETTI,0,1,1
36031,Oct-19,PARCHEGGI/TRAGHETTI,0,1,1
36031,Nov-19,PARCHEGGI/TRAGHETTI,0,1,2
29258,Jan-20,PARCHEGGI/TRAGHETTI,0,1,4.858887541
22816,Aug-19,PARCHEGGI/TRAGHETTI,0,1,10.84680926
22816,Sep-19,PARCHEGGI/TRAGHETTI,0,3,2.817394379
12899,May-20,PARCHEGGI/TRAGHETTI,0,3,10.74669895
12899,Jul-19,PARCHEGGI/TRAGHETTI,0,3,7.0965507
12899,Aug-19,PARCHEGGI/TRAGHETTI,0,3,11.96768863
21151,May-20,PARCHEGGI/TRAGHETTI,0,1,2.5
24614,Mar-20,PARCHEGGI/TRAGHETTI,0,1,6.3
24614,Apr-20,PARCHEGGI/TRAGHETTI,0,1,6.3
24614,May-20,PARCHEGGI/TRAGHETTI,0,4,25.2
34276,Mar-20,BOLLO AUTO,1,1,115.39
34276,Mar-20,TURBO RICARICA CARTA,1,2,120
17652,Oct-19,PARCHEGGI/TRAGHETTI,0,4,15.32479999
11387,Jan-20,PARCHEGGIO STRISCE BLU,1,3,1.73
11387,Feb-20,PARCHEGGIO STRISCE BLU,1,1,0.5
11387,Mar-20,PARCHEGGIO STRISCE BLU,1,8,10.08
11387,Apr-20,PARCHEGGIO STRISCE BLU,1,3,6.83
11387,May-20,PARCHEGGIO STRISCE BLU,1,7,11.6
11387,Jun-19,PARCHEGGIO STRISCE BLU,1,2,7.54
11387,Jun-20,PARCHEGGIO STRISCE BLU,1,7,13.74
11387,Jul-19,PARCHEGGIO STRISCE BLU,1,3,15
11387,Aug-19,PARCHEGGIO STRISCE BLU,1,4,16.5
11387,Nov-19,PARCHEGGIO STRISCE BLU,1,1,0.58
11387,Nov-19,BOLLO AUTO,1,1,201.54
34763,Apr-20,PARCHEGGI/TRAGHETTI,0,4,15.93154566
33054,Oct-19,PARCHEGGI/TRAGHETTI,0,1,9.8
33054,Aug-19,MOBILITÀ CONDIVISA,1,2,7.4
17728,Aug-19,PARCHEGGI/TRAGHETTI,0,2,21
15908,Feb-20,PARCHEGGI/TRAGHETTI,0,1,7
29186,Jan-20,ASSICURAZIONE INFORTUNI,0,1,0
29186,Feb-20,ASSICURAZIONE INFORTUNI,0,1,19.6
29186,Mar-20,ASSICURAZIONE INFORTUNI,0,1,19.6
29186,Apr-20,ASSICURAZIONE INFORTUNI,0,1,19.6
29186,May-20,ASSICURAZIONE INFORTUNI,0,1,19.6
447,Oct-19,PARCHEGGI/TRAGHETTI,0,1,0
1968,Jul-19,PARCHEGGI/TRAGHETTI,0,1,2.5
1968,Aug-19,PARCHEGGI/TRAGHETTI,0,2,5
1968,Oct-19,PARCHEGGI/TRAGHETTI,0,1,2.5
30673,Jun-19,PARCHEGGIO STRISCE BLU,1,1,0.67
30673,Sep-19,PARCHEGGIO STRISCE BLU,1,1,0.7
15682,Apr-20,PARCHEGGI/TRAGHETTI,0,1,1.3
15682,May-20,PARCHEGGI/TRAGHETTI,0,6,14.3
15682,Jun-19,PARCHEGGI/TRAGHETTI,0,1,6.5
15682,Jul-19,PARCHEGGI/TRAGHETTI,0,2,21.5
15682,Aug-19,PARCHEGGI/TRAGHETTI,0,1,2
15682,Sep-19,PARCHEGGI/TRAGHETTI,0,1,4
15682,Oct-19,PARCHEGGI/TRAGHETTI,0,1,10
15682,Dec-19,PARCHEGGI/TRAGHETTI,0,1,8.1
29875,Mar-20,PARCHEGGI/TRAGHETTI,0,2,11
20480,Sep-19,PARCHEGGI/TRAGHETTI,0,1,8.8
34886,Apr-20,PARCHEGGIO STRISCE BLU,1,3,1.32
34886,May-20,PARCHEGGIO STRISCE BLU,1,6,5.87
34886,Jun-20,PARCHEGGIO STRISCE BLU,1,2,2.41
34886,Sep-19,PARCHEGGIO STRISCE BLU,1,3,1.34
34886,Nov-19,PARCHEGGIO STRISCE BLU,1,4,3.23
34886,Dec-19,PARCHEGGIO STRISCE BLU,1,2,1.1
34886,Jan-20,FUEL CON APP,1,1,22
34886,Feb-20,FUEL CON APP,1,1,55.02
34886,Apr-20,FUEL CON APP,1,1,59
34886,Jun-19,FUEL CON APP,1,1,30.01
34886,Jun-20,FUEL CON APP,1,2,128.08
34886,Jul-19,FUEL CON APP,1,3,135
